0.38281,-0.25853,0.23059,0.019641,0.023722,-0.0066003,-0.01828,0.016707,0.016707,0.016707,-0.015545,-0.037371,-0.013616,-0.029334,-0.0071642,-0.026809,-0.004,-0.0047392,-0.0054608,-0.0043217,-0.0034952,-0.0025509,-0.001003,-0.00084864,0.00016072,0.0010883,-0.001591,-0.0019453,-0.0023361,0.0032634,-0.0024732,-0.0019193,-0.0041236,-0.00080193,-0.00073829,-0.00075583,-0.0006528,0.00075562,-0.00055386,-0.00049739,-0.00045223,-0.00032703,-0.00058729,-0.00027394,-0.00015889,-8.198e-05,-3.9157e-05,-3.8508e-05,-2.6892e-05,-1.2866e-05,4.0285e-06,8.1864e-06,1.9748e-05,2.8375e-05,3.2378e-05,3.0144e-05,1.2127e-05,1.5172e-05,7.6523e-05,9.3759e-05,9.6051e-05,9.0907e-05,9.6693e-05,0.00010758,0.00013721,7.0428e-05,7.9941e-05,8.3437e-05,0,-0.00020328,-0.00025896,-0.00054126,-0.00025896,-0.00011201,-8.3994e-05,-4.544e-05,1.0228e-05,1.2683e-05,1.7513e-05,3.1451e-05,6.4273e-05,1.97e-05,2.0442e-05,2.1592e-05,2.2151e-05,2.2151e-05,2.2151e-05,2.3183e-05,2.3904e-05,2.4065e-05,2.4271e-05,2.4585e-05,2.4905e-05,2.518e-05,2.4884e-05,2.4512e-05,2.7888e-05,2.9572e-05,2.7872e-05,2.6459e-05,2.5655e-05,2.4941e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,2.6459e-05,-0.0037313,-0.0017814,-0.0017579,8.3437e-05,-0.037371,-6.5902e-05
0.61719,0.25853,-0.23059,-0.019641,-0.023722,0.0066003,0.01828,-0.016707,-0.016707,-0.016707,0.015545,0.037371,0.013616,0.029334,0.0071642,0.026809,0.004,0.0047392,0.0054608,0.0043217,0.0034952,0.0025509,0.001003,0.00084864,-0.00016072,-0.0010883,0.001591,0.0019453,0.0023361,-0.0032634,0.0024732,0.0019193,0.0041236,0.00080193,0.00073829,0.00075583,0.0006528,-0.00075562,0.00055386,0.00049739,0.00045223,0.00032703,0.00058729,0.00027394,0.00015889,8.198e-05,3.9157e-05,3.8508e-05,2.6892e-05,1.2866e-05,-4.0285e-06,-8.1864e-06,-1.9748e-05,-2.8375e-05,-3.2378e-05,-3.0144e-05,-1.2127e-05,-1.5172e-05,-7.6523e-05,-9.3759e-05,-9.6051e-05,-9.0907e-05,-9.6693e-05,-0.00010758,-0.00013721,-7.0428e-05,-7.9941e-05,-8.3437e-05,0,0.00020328,0.00025896,0.00054126,0.00025896,0.00011201,8.3994e-05,4.544e-05,-1.0228e-05,-1.2683e-05,-1.7513e-05,-3.1451e-05,-6.4273e-05,-1.97e-05,-2.0442e-05,-2.1592e-05,-2.2151e-05,-2.2151e-05,-2.2151e-05,-2.3183e-05,-2.3904e-05,-2.4065e-05,-2.4271e-05,-2.4585e-05,-2.4905e-05,-2.518e-05,-2.4884e-05,-2.4512e-05,-2.7888e-05,-2.9572e-05,-2.7872e-05,-2.6459e-05,-2.5655e-05,-2.4941e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,-2.6459e-05,0.0037313,0.0017814,0.0017579,-8.3437e-05,0.037371,6.5902e-05
0.037905,0.088996,0.016221,0.81868,-0.1094,0.0047039,0.048656,-0.077322,-0.077322,-0.077322,0.19862,0.1205,0.16133,0.098185,0.036637,0.087643,0.016691,0.021898,0.02698,0.021131,0.016886,0.012036,0.0040861,0.003457,-0.001468,-0.005766,0.0063193,0.0078578,0.0095546,-0.015845,0.01015,0.0078004,0.021178,0.0042553,0.0039463,0.0040315,0.0035313,-0.0034759,0.0030099,0.0027123,0.0024743,0.0018145,0.0031401,0.0015121,0.00091434,0.00051159,0.00028222,0.00029161,0.00023283,0.00016204,7.6772e-05,5.5788e-05,-2.5613e-06,-4.61e-05,-6.6304e-05,-5.503e-05,3.5902e-05,2.0532e-05,-0.0002891,-0.00037609,-0.00038765,-0.00036169,-0.0003909,-0.00044584,-0.00059536,-0.00025834,-0.00030635,-0.00036302,0,0.00082606,0.001053,0.0022038,0.001053,0.0004527,0.00033813,0.00017841,-5.2212e-05,-6.2634e-05,-8.3142e-05,-0.00014231,-0.00028166,-9.2426e-05,-9.5578e-05,-0.00010046,-0.00010283,-0.00010283,-0.00010283,-0.00010722,-0.00011028,-0.00011096,-0.00011183,-0.00011317,-0.00011452,-0.00011569,-0.00011444,-0.00011285,-0.00012719,-0.00013434,-0.00012712,-0.00012112,-0.00011771,-0.00011468,-0.00012112,-0.00012112,-0.00012112,-0.00012112,-0.00012112,-0.00012112,-0.00012112,-0.00012112,-0.00012112,-0.00012112,0.015543,0.0071783,0.0070726,-0.00036302,0.1205,0.00026318
0.39434,0.20299,0.47555,-0.04467,-0.053952,0.015011,0.041575,-0.037997,-0.037997,-0.037997,0.035356,0.084997,0.030967,0.066716,0.016294,0.060974,0.0090974,0.010779,0.01242,0.0098293,0.0079494,0.0058017,0.0022811,0.0019301,-0.00036554,-0.0024751,0.0036184,0.0044243,0.0053131,-0.0074222,0.0056251,0.0043652,0.0093786,0.0018239,0.0016791,0.001719,0.0014847,-0.0017186,0.0012597,0.0011313,0.0010285,0.00074378,0.0013357,0.00062304,0.00036138,0.00018645,8.9058e-05,8.7582e-05,6.1163e-05,2.9263e-05,-9.1624e-06,-1.8619e-05,-4.4914e-05,-6.4535e-05,-7.364e-05,-6.8559e-05,-2.7581e-05,-3.4507e-05,-0.00017404,-0.00021324,-0.00021846,-0.00020676,-0.00021992,-0.00024468,-0.00031206,-0.00016018,-0.00018182,-0.00018977,0,0.00046234,0.00058897,0.001231,0.00058897,0.00025474,0.00019103,0.00010335,-2.3261e-05,-2.8845e-05,-3.9832e-05,-7.1531e-05,-0.00014618,-4.4805e-05,-4.6493e-05,-4.9109e-05,-5.0379e-05,-5.0379e-05,-5.0379e-05,-5.2728e-05,-5.4367e-05,-5.4733e-05,-5.5202e-05,-5.5916e-05,-5.6642e-05,-5.7269e-05,-5.6597e-05,-5.5749e-05,-6.3427e-05,-6.7259e-05,-6.339e-05,-6.0178e-05,-5.8349e-05,-5.6726e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,-6.0178e-05,0.0084863,0.0040515,0.0039982,-0.00018977,0.084997,0.00014989
-0.063724,-0.11982,-0.039915,0.08115,0.098012,-0.53095,-0.38803,0.069028,0.069028,0.069028,-0.064229,-0.15441,-0.056256,-0.1212,-0.029601,-0.11077,-0.016527,-0.019581,-0.022563,-0.017856,-0.014441,-0.01054,-0.004144,-0.0035064,0.00066406,0.0044964,-0.0065734,-0.0080374,-0.009652,0.013484,-0.010219,-0.00793,-0.017038,-0.0033134,-0.0030504,-0.0031229,-0.0026972,0.003122,-0.0022884,-0.0020551,-0.0018685,-0.0013512,-0.0024265,-0.0011318,-0.0006565,-0.00033872,-0.00016179,-0.0001591,-0.00011111,-5.3161e-05,1.6645e-05,3.3824e-05,8.1593e-05,0.00011724,0.00013378,0.00012455,5.0104e-05,6.2687e-05,0.00031617,0.00038739,0.00039686,0.0003756,0.00039951,0.00044449,0.0005669,0.00029099,0.00033029,0.00034474,0,-0.00083992,-0.0010699,-0.0022363,-0.0010699,-0.00046278,-0.00034704,-0.00018775,4.2258e-05,5.2401e-05,7.236e-05,0.00012995,0.00026556,8.1394e-05,8.4462e-05,8.9214e-05,9.1521e-05,9.1521e-05,9.1521e-05,9.5788e-05,9.8766e-05,9.943e-05,0.00010028,0.00010158,0.0001029,0.00010404,0.00010282,0.00010128,0.00011522,0.00012219,0.00011516,0.00010932,0.000106,0.00010305,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,-0.015417,-0.0073602,-0.0072634,0.00034474,-0.15441,-0.00027229
-0.063724,-0.11982,-0.039915,0.08115,0.098012,0.46905,-0.38803,0.069028,0.069028,0.069028,-0.064229,-0.15441,-0.056256,-0.1212,-0.029601,-0.11077,-0.016527,-0.019581,-0.022563,-0.017856,-0.014441,-0.01054,-0.004144,-0.0035064,0.00066406,0.0044964,-0.0065734,-0.0080374,-0.009652,0.013484,-0.010219,-0.00793,-0.017038,-0.0033134,-0.0030504,-0.0031229,-0.0026972,0.003122,-0.0022884,-0.0020551,-0.0018685,-0.0013512,-0.0024265,-0.0011318,-0.0006565,-0.00033872,-0.00016179,-0.0001591,-0.00011111,-5.3161e-05,1.6645e-05,3.3824e-05,8.1593e-05,0.00011724,0.00013378,0.00012455,5.0104e-05,6.2687e-05,0.00031617,0.00038739,0.00039686,0.0003756,0.00039951,0.00044449,0.0005669,0.00029099,0.00033029,0.00034474,0,-0.00083992,-0.0010699,-0.0022363,-0.0010699,-0.00046278,-0.00034704,-0.00018775,4.2258e-05,5.2401e-05,7.236e-05,0.00012995,0.00026556,8.1394e-05,8.4462e-05,8.9214e-05,9.1521e-05,9.1521e-05,9.1521e-05,9.5788e-05,9.8766e-05,9.943e-05,0.00010028,0.00010158,0.0001029,0.00010404,0.00010282,0.00010128,0.00011522,0.00012219,0.00011516,0.00010932,0.000106,0.00010305,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,0.00010932,-0.015417,-0.0073602,-0.0072634,0.00034474,-0.15441,-0.00027229
0,0,0,-5.5511e-17,5.5511e-17,-1.1102e-16,0,0,-1,-1,-1.1102e-16,1.1102e-16,0,1.1102e-16,0,0,0,-1.3878e-17,0,1.3878e-17,2.7756e-17,6.9389e-18,-3.4694e-18,0,8.6736e-19,0,-6.9389e-18,0,0,0,6.9389e-18,0,1.3878e-17,-3.4694e-18,0,0,3.4694e-18,0,0,1.7347e-18,0,-1.7347e-18,0,0,-8.6736e-19,0,0,2.1684e-19,1.0842e-19,-1.0842e-19,0,0,0,1.0842e-19,0,1.0842e-19,1.3553e-20,0,-2.1684e-19,0,-4.3368e-19,-4.3368e-19,0,0,0,2.1684e-19,0,-2.1684e-19,0,-8.6736e-19,0,0,0,0,2.1684e-19,0,0,-5.421e-20,0,1.0842e-19,0,5.421e-20,-5.421e-20,-1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,0,1.0842e-19,0,1.0842e-19,-1.0842e-19,0,0,-1.0842e-19,0,0,0,0,1.0842e-19,1.0842e-19,0,1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,1.0842e-19,2.1684e-19,0,0,6.9389e-18,-2.1684e-19,1.1102e-16,-2.1684e-19
-0.53864,-0.512,-0.54995,-0.60574,-0.61547,-0.55596,-0.53303,0.2714,0.2714,0.2714,-0.52182,-0.49556,-0.43017,-0.39664,-0.12378,-0.35805,-0.061106,-0.07691,-0.092337,-0.072605,-0.058286,-0.041927,-0.015111,-0.012785,0.0041503,0.019229,-0.023626,-0.029166,-0.035276,0.05459,-0.037421,-0.028877,-0.071437,-0.014183,-0.013119,-0.013412,-0.011689,0.01223,-0.0099466,-0.0089522,-0.0081569,-0.0059522,-0.010437,-0.0049693,-0.0029616,-0.0016127,-0.00085078,-0.00086659,-0.00066722,-0.00042689,-0.0001374,-6.6152e-05,0.00013195,0.00027977,0.00034837,0.00031009,1.3635e-06,5.3548e-05,0.0011048,0.0014001,0.0014394,0.0013512,0.0014504,0.0016369,0.0021446,0.0010003,0.0011634,0.0013062,0,-0.0030583,-0.0038974,-0.0081523,-0.0038974,-0.0016799,-0.0012569,-0.00067036,0.00017651,0.00021439,0.00028894,0.00050401,0.0010105,0.00032268,0.00033414,0.00035188,0.0003605,0.0003605,0.0003605,0.00037643,0.00038756,0.00039004,0.00039322,0.00039806,0.00040299,0.00040725,0.00040268,0.00039693,0.00044903,0.00047502,0.00044878,0.00042698,0.00041457,0.00040356,0.00042698,0.00042698,0.00042698,0.00042698,0.00042698,0.00042698,0.00042698,0.00042698,0.00042698,0.00042698,-0.056944,-0.026671,-0.026296,0.0013062,-0.49556,-0.00098164
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.037905,-0.088996,-0.016221,0.18132,0.1094,-0.0047039,-0.048656,0.077322,0.077322,0.077322,-0.19862,-0.1205,-0.16133,-0.098185,-0.036637,-0.087643,-0.016691,-0.021898,-0.02698,-0.021131,-0.016886,-0.012036,-0.0040861,-0.003457,0.001468,0.005766,-0.0063193,-0.0078578,-0.0095546,0.015845,-0.01015,-0.0078004,-0.021178,-0.0042553,-0.0039463,-0.0040315,-0.0035313,0.0034759,-0.0030099,-0.0027123,-0.0024743,-0.0018145,-0.0031401,-0.0015121,-0.00091434,-0.00051159,-0.00028222,-0.00029161,-0.00023283,-0.00016204,-7.6772e-05,-5.5788e-05,2.5613e-06,4.61e-05,6.6304e-05,5.503e-05,-3.5902e-05,-2.0532e-05,0.0002891,0.00037609,0.00038765,0.00036169,0.0003909,0.00044584,0.00059536,0.00025834,0.00030635,0.00036302,0,-0.00082606,-0.001053,-0.0022038,-0.001053,-0.0004527,-0.00033813,-0.00017841,5.2212e-05,6.2634e-05,8.3142e-05,0.00014231,0.00028166,9.2426e-05,9.5578e-05,0.00010046,0.00010283,0.00010283,0.00010283,0.00010722,0.00011028,0.00011096,0.00011183,0.00011317,0.00011452,0.00011569,0.00011444,0.00011285,0.00012719,0.00013434,0.00012712,0.00012112,0.00011771,0.00011468,0.00012112,0.00012112,0.00012112,0.00012112,0.00012112,0.00012112,0.00012112,0.00012112,0.00012112,0.00012112,-0.015543,-0.0071783,-0.0070726,0.00036302,-0.1205,-0.00026318
